ID_Orden,ID_Equipo,Fecha,Tipo_Mantenimiento,Costo_Mantenimiento,Duracion_Horas,Ubicacion,Tipo_Equipo,Fabricante,Modelo,Potencia_kW,Horas_Recomendadas_Revision,ID_Registro,Temperatura_C,Vibracion_mm_s,Horas_Operativas,Tiempo_Hasta_Fallo,Impacto_Temp_Vibracion
4316,308,2020-06-28 19:00:00,Preventivo,8204.69,29,Planta Oeste,Transformador,Siemens,Y200,3308,9547,,122.97,3.5949999999999998,50710.0,765.0,442.07714999999996
5356,308,2020-08-11 03:00:00,Correctivo,3235.7,43,Planta Sur,Transformador,Siemens,Y200,3308,9547,,122.97,3.5949999999999998,50710.0,1040.0,442.07714999999996
6238,308,2020-09-16 21:00:00,Preventivo,2422.03,3,Planta Este,Transformador,Siemens,Y200,3308,9547,,122.97,3.5949999999999998,50710.0,882.0,442.07714999999996
7364,308,2020-11-02 19:00:00,Correctivo,2077.37,42,Planta Norte,Transformador,Siemens,Y200,3308,9547,,122.97,3.5949999999999998,50710.0,1126.0,442.07714999999996
7388,308,2020-11-03 19:00:00,Preventivo,6677.84,20,Planta Oeste,Transformador,Siemens,Y200,3308,9547,,122.97,3.5949999999999998,50710.0,24.0,442.07714999999996
7678,308,2020-11-15 21:00:00,Correctivo,9113.48,13,Planta Norte,Transformador,Siemens,Y200,3308,9547,,122.97,3.5949999999999998,50710.0,290.0,442.07714999999996
8217,308,2020-12-08 08:00:00,Preventivo,4427.1,23,Planta Este,Transformador,Siemens,Y200,3308,9547,,122.97,3.5949999999999998,50710.0,539.0,442.07714999999996
8693,308,2020-12-28 04:00:00,Preventivo,8630.38,6,Planta Norte,Transformador,Siemens,Y200,3308,9547,,122.97,3.5949999999999998,50710.0,476.0,442.07714999999996
124,309,2020-01-06 03:00:00,Preventivo,3322.94,16,Planta Norte,Transformador,ABB,Y200,3745,1738,,122.97,3.5949999999999998,50710.0,,442.07714999999996
141,309,2020-01-06 20:00:00,Correctivo,8886.86,24,Planta Norte,Transformador,ABB,Y200,3745,1738,,122.97,3.5949999999999998,50710.0,17.0,442.07714999999996
897,309,2020-02-07 08:00:00,Correctivo,4864.69,21,Planta Este,Transformador,ABB,Y200,3745,1738,,122.97,3.5949999999999998,50710.0,756.0,442.07714999999996
954,309,2020-02-09 17:00:00,Correctivo,1705.41,24,Planta Oeste,Transformador,ABB,Y200,3745,1738,,122.97,3.5949999999999998,50710.0,57.0,442.07714999999996
1181,309,2020-02-19 04:00:00,Preventivo,959.11,5,Planta Oeste,Transformador,ABB,Y200,3745,1738,,122.97,3.5949999999999998,50710.0,227.0,442.07714999999996
2263,309,2020-04-04 06:00:00,Correctivo,1719.53,4,Planta Sur,Transformador,ABB,Y200,3745,1738,,122.97,3.5949999999999998,50710.0,1082.0,442.07714999999996
2935,309,2020-05-02 06:00:00,Preventivo,5748.58,25,Planta Sur,Transformador,ABB,Y200,3745,1738,,122.97,3.5949999999999998,50710.0,672.0,442.07714999999996
3022,309,2020-05-05 21:00:00,Preventivo,2834.69,36,Planta Oeste,Transformador,ABB,Y200,3745,1738,,122.97,3.5949999999999998,50710.0,87.0,442.07714999999996
3334,309,2020-05-18 21:00:00,Preventivo,8272.78,29,Planta Sur,Transformador,ABB,Y200,3745,1738,,122.97,3.5949999999999998,50710.0,312.0,442.07714999999996
3540,309,2020-05-27 11:00:00,Preventivo,9984.19,41,Planta Norte,Transformador,ABB,Y200,3745,1738,,122.97,3.5949999999999998,50710.0,206.0,442.07714999999996
4271,309,2020-06-26 22:00:00,Correctivo,6902.3,9,Planta Oeste,Transformador,ABB,Y200,3745,1738,,122.97,3.5949999999999998,50710.0,731.0,442.07714999999996
4614,309,2020-07-11 05:00:00,Preventivo,2847.1,25,Planta Sur,Transformador,ABB,Y200,3745,1738,,122.97,3.5949999999999998,50710.0,343.0,442.07714999999996
5198,309,2020-08-04 13:00:00,Preventivo,8640.44,46,Planta Norte,Transformador,ABB,Y200,3745,1738,,122.97,3.5949999999999998,50710.0,584.0,442.07714999999996
5883,309,2020-09-02 02:00:00,Correctivo,7396.15,24,Planta Oeste,Transformador,ABB,Y200,3745,1738,,122.97,3.5949999999999998,50710.0,685.0,442.07714999999996
6451,309,2020-09-25 18:00:00,Correctivo,7161.61,37,Planta Oeste,Transformador,ABB,Y200,3745,1738,,122.97,3.5949999999999998,50710.0,568.0,442.07714999999996
6678,309,2020-10-05 05:00:00,Correctivo,4562.42,37,Planta Sur,Transformador,ABB,Y200,3745,1738,,122.97,3.5949999999999998,50710.0,227.0,442.07714999999996
7145,309,2020-10-24 16:00:00,Preventivo,1044.62,12,Planta Este,Transformador,ABB,Y200,3745,1738,,122.97,3.5949999999999998,50710.0,467.0,442.07714999999996
8354,309,2020-12-14 01:00:00,Preventivo,2554.81,41,Planta Norte,Transformador,ABB,Y200,3745,1738,,122.97,3.5949999999999998,50710.0,1209.0,442.07714999999996
8477,309,2020-12-19 04:00:00,Preventivo,2309.04,16,Planta Este,Transformador,ABB,Y200,3745,1738,,122.97,3.5949999999999998,50710.0,123.0,442.07714999999996
8872,309,2021-01-04 15:00:00,Correctivo,3580.98,41,Planta Sur,Transformador,ABB,Y200,3745,1738,,122.97,3.5949999999999998,50710.0,395.0,442.07714999999996
8887,309,2021-01-05 06:00:00,Preventivo,384.25,14,Planta Sur,Transformador,ABB,Y200,3745,1738,,122.97,3.5949999999999998,50710.0,15.0,442.07714999999996
8950,309,2021-01-07 21:00:00,Preventivo,7146.64,9,Planta Sur,Transformador,ABB,Y200,3745,1738,,122.97,3.5949999999999998,50710.0,63.0,442.07714999999996
9077,309,2021-01-13 04:00:00,Correctivo,527.65,26,Planta Sur,Transformador,ABB,Y200,3745,1738,,122.97,3.5949999999999998,50710.0,127.0,442.07714999999996
1097,310,2020-02-15 16:00:00,Correctivo,2071.23,11,Planta Norte,Compresor,Siemens,Z300,4734,7311,,122.97,3.5949999999999998,50710.0,,442.07714999999996
1234,310,2020-02-21 09:00:00,Preventivo,3005.13,32,Planta Norte,Compresor,Siemens,Z300,4734,7311,,122.97,3.5949999999999998,50710.0,137.0,442.07714999999996
1737,310,2020-03-13 08:00:00,Preventivo,1282.02,24,Planta Norte,Compresor,Siemens,Z300,4734,7311,,122.97,3.5949999999999998,50710.0,503.0,442.07714999999996
2646,310,2020-04-20 05:00:00,Correctivo,5515.51,33,Planta Este,Compresor,Siemens,Z300,4734,7311,,122.97,3.5949999999999998,50710.0,909.0,442.07714999999996
2713,310,2020-04-23 00:00:00,Preventivo,8397.29,15,Planta Este,Compresor,Siemens,Z300,4734,7311,,122.97,3.5949999999999998,50710.0,67.0,442.07714999999996
3559,310,2020-05-28 06:00:00,Correctivo,5401.88,23,Planta Sur,Compresor,Siemens,Z300,4734,7311,,122.97,3.5949999999999998,50710.0,846.0,442.07714999999996
4663,310,2020-07-13 06:00:00,Correctivo,6538.43,4,Planta Oeste,Compresor,Siemens,Z300,4734,7311,,122.97,3.5949999999999998,50710.0,1104.0,442.07714999999996
5112,310,2020-07-31 23:00:00,Correctivo,597.5,15,Planta Este,Compresor,Siemens,Z300,4734,7311,,122.97,3.5949999999999998,50710.0,449.0,442.07714999999996
5129,310,2020-08-01 16:00:00,Correctivo,9250.06,2,Planta Norte,Compresor,Siemens,Z300,4734,7311,,122.97,3.5949999999999998,50710.0,17.0,442.07714999999996
5360,310,2020-08-11 07:00:00,Preventivo,5033.22,25,Planta Norte,Compresor,Siemens,Z300,4734,7311,,122.97,3.5949999999999998,50710.0,231.0,442.07714999999996
5730,310,2020-08-26 17:00:00,Correctivo,661.98,5,Planta Sur,Compresor,Siemens,Z300,4734,7311,,122.97,3.5949999999999998,50710.0,370.0,442.07714999999996
5807,310,2020-08-29 22:00:00,Preventivo,8357.69,17,Planta Sur,Compresor,Siemens,Z300,4734,7311,,122.97,3.5949999999999998,50710.0,77.0,442.07714999999996
5822,310,2020-08-30 13:00:00,Correctivo,1937.83,6,Planta Oeste,Compresor,Siemens,Z300,4734,7311,,122.97,3.5949999999999998,50710.0,15.0,442.07714999999996
6995,310,2020-10-18 10:00:00,Preventivo,1701.77,21,Planta Sur,Compresor,Siemens,Z300,4734,7311,,122.97,3.5949999999999998,50710.0,1173.0,442.07714999999996
7062,310,2020-10-21 05:00:00,Correctivo,4650.82,45,Planta Este,Compresor,Siemens,Z300,4734,7311,,122.97,3.5949999999999998,50710.0,67.0,442.07714999999996
7436,310,2020-11-05 19:00:00,Preventivo,7377.18,21,Planta Este,Compresor,Siemens,Z300,4734,7311,,122.97,3.5949999999999998,50710.0,374.0,442.07714999999996
7545,310,2020-11-10 08:00:00,Preventivo,2242.98,7,Planta Sur,Compresor,Siemens,Z300,4734,7311,,122.97,3.5949999999999998,50710.0,109.0,442.07714999999996
8294,310,2020-12-11 13:00:00,Correctivo,1993.2,28,Planta Oeste,Compresor,Siemens,Z300,4734,7311,,122.97,3.5949999999999998,50710.0,749.0,442.07714999999996
9686,310,2021-02-07 13:00:00,Preventivo,985.99,26,Planta Sur,Compresor,Siemens,Z300,4734,7311,,122.97,3.5949999999999998,50710.0,1392.0,442.07714999999996
104,311,2020-01-05 07:00:00,Preventivo,4236.56,47,Planta Norte,Motor,ABB,Y200,2158,1161,,122.97,3.5949999999999998,50710.0,,442.07714999999996
767,311,2020-02-01 22:00:00,Preventivo,120.11,12,Planta Norte,Motor,ABB,Y200,2158,1161,,122.97,3.5949999999999998,50710.0,663.0,442.07714999999996
1309,311,2020-02-24 12:00:00,Correctivo,8488.56,21,Planta Oeste,Motor,ABB,Y200,2158,1161,,122.97,3.5949999999999998,50710.0,542.0,442.07714999999996
1310,311,2020-02-24 13:00:00,Preventivo,3991.54,44,Planta Oeste,Motor,ABB,Y200,2158,1161,,122.97,3.5949999999999998,50710.0,1.0,442.07714999999996
1480,311,2020-03-02 15:00:00,Preventivo,1115.01,39,Planta Este,Motor,ABB,Y200,2158,1161,,122.97,3.5949999999999998,50710.0,170.0,442.07714999999996
2177,311,2020-03-31 16:00:00,Correctivo,4461.68,13,Planta Oeste,Motor,ABB,Y200,2158,1161,,122.97,3.5949999999999998,50710.0,697.0,442.07714999999996
2485,311,2020-04-13 12:00:00,Correctivo,7280.34,5,Planta Norte,Motor,ABB,Y200,2158,1161,,122.97,3.5949999999999998,50710.0,308.0,442.07714999999996
2513,311,2020-04-14 16:00:00,Preventivo,5776.47,18,Planta Sur,Motor,ABB,Y200,2158,1161,,122.97,3.5949999999999998,50710.0,28.0,442.07714999999996
3347,311,2020-05-19 10:00:00,Correctivo,8637.11,24,Planta Este,Motor,ABB,Y200,2158,1161,,122.97,3.5949999999999998,50710.0,834.0,442.07714999999996
3622,311,2020-05-30 21:00:00,Preventivo,5527.88,21,Planta Sur,Motor,ABB,Y200,2158,1161,,122.97,3.5949999999999998,50710.0,275.0,442.07714999999996
3675,311,2020-06-02 02:00:00,Correctivo,6498.4,8,Planta Norte,Motor,ABB,Y200,2158,1161,,122.97,3.5949999999999998,50710.0,53.0,442.07714999999996
4189,311,2020-06-23 12:00:00,Correctivo,8406.14,14,Planta Norte,Motor,ABB,Y200,2158,1161,,122.97,3.5949999999999998,50710.0,514.0,442.07714999999996
4306,311,2020-06-28 09:00:00,Correctivo,4273.27,36,Planta Norte,Motor,ABB,Y200,2158,1161,,122.97,3.5949999999999998,50710.0,117.0,442.07714999999996
5156,311,2020-08-02 19:00:00,Correctivo,290.93,44,Planta Este,Motor,ABB,Y200,2158,1161,,122.97,3.5949999999999998,50710.0,850.0,442.07714999999996
5453,311,2020-08-15 04:00:00,Correctivo,4450.63,27,Planta Norte,Motor,ABB,Y200,2158,1161,,122.97,3.5949999999999998,50710.0,297.0,442.07714999999996
5604,311,2020-08-21 11:00:00,Correctivo,6933.12,34,Planta Sur,Motor,ABB,Y200,2158,1161,,122.97,3.5949999999999998,50710.0,151.0,442.07714999999996
6581,311,2020-10-01 04:00:00,Preventivo,5582.66,27,Planta Oeste,Motor,ABB,Y200,2158,1161,,122.97,3.5949999999999998,50710.0,977.0,442.07714999999996
6932,311,2020-10-15 19:00:00,Correctivo,8572.77,10,Planta Norte,Motor,ABB,Y200,2158,1161,,122.97,3.5949999999999998,50710.0,351.0,442.07714999999996
7100,311,2020-10-22 19:00:00,Correctivo,2873.27,46,Planta Este,Motor,ABB,Y200,2158,1161,,122.97,3.5949999999999998,50710.0,168.0,442.07714999999996
7103,311,2020-10-22 22:00:00,Correctivo,7880.35,45,Planta Este,Motor,ABB,Y200,2158,1161,,122.97,3.5949999999999998,50710.0,3.0,442.07714999999996
7271,311,2020-10-29 22:00:00,Correctivo,3308.33,1,Planta Este,Motor,ABB,Y200,2158,1161,,122.97,3.5949999999999998,50710.0,168.0,442.07714999999996
7673,311,2020-11-15 16:00:00,Preventivo,9741.15,10,Planta Este,Motor,ABB,Y200,2158,1161,,122.97,3.5949999999999998,50710.0,402.0,442.07714999999996
8440,311,2020-12-17 15:00:00,Correctivo,2308.92,8,Planta Este,Motor,ABB,Y200,2158,1161,,122.97,3.5949999999999998,50710.0,767.0,442.07714999999996
8604,311,2020-12-24 11:00:00,Preventivo,6410.38,9,Planta Norte,Motor,ABB,Y200,2158,1161,,122.97,3.5949999999999998,50710.0,164.0,442.07714999999996
8635,311,2020-12-25 18:00:00,Preventivo,8530.67,4,Planta Norte,Motor,ABB,Y200,2158,1161,,122.97,3.5949999999999998,50710.0,31.0,442.07714999999996
8942,311,2021-01-07 13:00:00,Correctivo,2152.27,17,Planta Oeste,Motor,ABB,Y200,2158,1161,,122.97,3.5949999999999998,50710.0,307.0,442.07714999999996
9965,311,2021-02-19 04:00:00,Preventivo,4375.87,3,Planta Norte,Motor,ABB,Y200,2158,1161,,122.97,3.5949999999999998,50710.0,1023.0,442.07714999999996
27,312,2020-01-02 02:00:00,Correctivo,9958.21,42,Planta Norte,Transformador,ABB,Z300,3221,2934,,122.97,3.5949999999999998,50710.0,,442.07714999999996
103,312,2020-01-05 06:00:00,Correctivo,1945.83,24,Planta Norte,Transformador,ABB,Z300,3221,2934,,122.97,3.5949999999999998,50710.0,76.0,442.07714999999996
448,312,2020-01-19 15:00:00,Correctivo,1391.69,25,Planta Este,Transformador,ABB,Z300,3221,2934,,122.97,3.5949999999999998,50710.0,345.0,442.07714999999996
1076,312,2020-02-14 19:00:00,Correctivo,3824.91,9,Planta Norte,Transformador,ABB,Z300,3221,2934,,122.97,3.5949999999999998,50710.0,628.0,442.07714999999996
1090,312,2020-02-15 09:00:00,Preventivo,7611.68,45,Planta Este,Transformador,ABB,Z300,3221,2934,,122.97,3.5949999999999998,50710.0,14.0,442.07714999999996
1137,312,2020-02-17 08:00:00,Preventivo,3710.09,27,Planta Sur,Transformador,ABB,Z300,3221,2934,,122.97,3.5949999999999998,50710.0,47.0,442.07714999999996
1903,312,2020-03-20 06:00:00,Preventivo,5836.87,27,Planta Norte,Transformador,ABB,Z300,3221,2934,,122.97,3.5949999999999998,50710.0,766.0,442.07714999999996
2538,312,2020-04-15 17:00:00,Preventivo,6966.21,6,Planta Este,Transformador,ABB,Z300,3221,2934,,122.97,3.5949999999999998,50710.0,635.0,442.07714999999996
2904,312,2020-04-30 23:00:00,Correctivo,966.94,4,Planta Este,Transformador,ABB,Z300,3221,2934,,122.97,3.5949999999999998,50710.0,366.0,442.07714999999996
3187,312,2020-05-12 18:00:00,Preventivo,5693.22,28,Planta Oeste,Transformador,ABB,Z300,3221,2934,,122.97,3.5949999999999998,50710.0,283.0,442.07714999999996
3292,312,2020-05-17 03:00:00,Correctivo,9719.64,36,Planta Sur,Transformador,ABB,Z300,3221,2934,,122.97,3.5949999999999998,50710.0,105.0,442.07714999999996
3943,312,2020-06-13 06:00:00,Correctivo,8019.2,23,Planta Sur,Transformador,ABB,Z300,3221,2934,,122.97,3.5949999999999998,50710.0,651.0,442.07714999999996
4111,312,2020-06-20 06:00:00,Preventivo,869.64,28,Planta Este,Transformador,ABB,Z300,3221,2934,,122.97,3.5949999999999998,50710.0,168.0,442.07714999999996
4454,312,2020-07-04 13:00:00,Correctivo,8531.21,34,Planta Sur,Transformador,ABB,Z300,3221,2934,,122.97,3.5949999999999998,50710.0,343.0,442.07714999999996
4508,312,2020-07-06 19:00:00,Correctivo,8166.0,36,Planta Oeste,Transformador,ABB,Z300,3221,2934,,122.97,3.5949999999999998,50710.0,54.0,442.07714999999996
4555,312,2020-07-08 18:00:00,Correctivo,3228.51,30,Planta Sur,Transformador,ABB,Z300,3221,2934,,122.97,3.5949999999999998,50710.0,47.0,442.07714999999996
5105,312,2020-07-31 16:00:00,Correctivo,534.92,44,Planta Norte,Transformador,ABB,Z300,3221,2934,,122.97,3.5949999999999998,50710.0,550.0,442.07714999999996
5428,312,2020-08-14 03:00:00,Preventivo,683.15,14,Planta Sur,Transformador,ABB,Z300,3221,2934,,122.97,3.5949999999999998,50710.0,323.0,442.07714999999996
5662,312,2020-08-23 21:00:00,Preventivo,3847.87,40,Planta Sur,Transformador,ABB,Z300,3221,2934,,122.97,3.5949999999999998,50710.0,234.0,442.07714999999996
6599,312,2020-10-01 22:00:00,Preventivo,9724.14,7,Planta Norte,Transformador,ABB,Z300,3221,2934,,122.97,3.5949999999999998,50710.0,937.0,442.07714999999996
6661,312,2020-10-04 12:00:00,Correctivo,4663.33,15,Planta Norte,Transformador,ABB,Z300,3221,2934,,122.97,3.5949999999999998,50710.0,62.0,442.07714999999996
6787,312,2020-10-09 18:00:00,Preventivo,9302.32,23,Planta Sur,Transformador,ABB,Z300,3221,2934,,122.97,3.5949999999999998,50710.0,126.0,442.07714999999996
7862,312,2020-11-23 13:00:00,Correctivo,9733.96,25,Planta Este,Transformador,ABB,Z300,3221,2934,,122.97,3.5949999999999998,50710.0,1075.0,442.07714999999996
8436,312,2020-12-17 11:00:00,Correctivo,1553.97,3,Planta Sur,Transformador,ABB,Z300,3221,2934,,122.97,3.5949999999999998,50710.0,574.0,442.07714999999996
9115,312,2021-01-14 18:00:00,Correctivo,3860.45,31,Planta Este,Transformador,ABB,Z300,3221,2934,,122.97,3.5949999999999998,50710.0,679.0,442.07714999999996
9166,312,2021-01-16 21:00:00,Correctivo,387.57,5,Planta Oeste,Transformador,ABB,Z300,3221,2934,,122.97,3.5949999999999998,50710.0,51.0,442.07714999999996
9349,312,2021-01-24 12:00:00,Preventivo,2290.63,11,Planta Oeste,Transformador,ABB,Z300,3221,2934,,122.97,3.5949999999999998,50710.0,183.0,442.07714999999996
9382,312,2021-01-25 21:00:00,Correctivo,8629.66,41,Planta Norte,Transformador,ABB,Z300,3221,2934,,122.97,3.5949999999999998,50710.0,33.0,442.07714999999996
790,313,2020-02-02 21:00:00,Preventivo,1915.2,41,Planta Norte,Motor,GE,X100,1772,4897,,122.97,3.5949999999999998,50710.0,,442.07714999999996
1571,313,2020-03-06 10:00:00,Preventivo,1146.32,10,Planta Norte,Motor,GE,X100,1772,4897,,122.97,3.5949999999999998,50710.0,781.0,442.07714999999996
1657,313,2020-03-10 00:00:00,Correctivo,6995.59,17,Planta Este,Motor,GE,X100,1772,4897,,122.97,3.5949999999999998,50710.0,86.0,442.07714999999996
1774,313,2020-03-14 21:00:00,Preventivo,212.62,12,Planta Oeste,Motor,GE,X100,1772,4897,,122.97,3.5949999999999998,50710.0,117.0,442.07714999999996
1932,313,2020-03-21 11:00:00,Preventivo,3992.11,5,Planta Norte,Motor,GE,X100,1772,4897,,122.97,3.5949999999999998,50710.0,158.0,442.07714999999996
3114,313,2020-05-09 17:00:00,Correctivo,3380.7,18,Planta Sur,Motor,GE,X100,1772,4897,,122.97,3.5949999999999998,50710.0,1182.0,442.07714999999996
3422,313,2020-05-22 13:00:00,Correctivo,1996.8,18,Planta Oeste,Motor,GE,X100,1772,4897,,122.97,3.5949999999999998,50710.0,308.0,442.07714999999996
3499,313,2020-05-25 18:00:00,Preventivo,711.19,41,Planta Oeste,Motor,GE,X100,1772,4897,,122.97,3.5949999999999998,50710.0,77.0,442.07714999999996
3518,313,2020-05-26 13:00:00,Preventivo,2458.12,41,Planta Norte,Motor,GE,X100,1772,4897,,122.97,3.5949999999999998,50710.0,19.0,442.07714999999996
4546,313,2020-07-08 09:00:00,Preventivo,4015.44,12,Planta Oeste,Motor,GE,X100,1772,4897,,122.97,3.5949999999999998,50710.0,1028.0,442.07714999999996
4581,313,2020-07-09 20:00:00,Correctivo,7026.86,6,Planta Oeste,Motor,GE,X100,1772,4897,,122.97,3.5949999999999998,50710.0,35.0,442.07714999999996
4622,313,2020-07-11 13:00:00,Preventivo,5797.53,33,Planta Sur,Motor,GE,X100,1772,4897,,122.97,3.5949999999999998,50710.0,41.0,442.07714999999996
4858,313,2020-07-21 09:00:00,Preventivo,3277.86,3,Planta Norte,Motor,GE,X100,1772,4897,,122.97,3.5949999999999998,50710.0,236.0,442.07714999999996
5122,313,2020-08-01 09:00:00,Correctivo,3301.95,46,Planta Oeste,Motor,GE,X100,1772,4897,,122.97,3.5949999999999998,50710.0,264.0,442.07714999999996
5445,313,2020-08-14 20:00:00,Correctivo,7929.01,43,Planta Este,Motor,GE,X100,1772,4897,,122.97,3.5949999999999998,50710.0,323.0,442.07714999999996
5759,313,2020-08-27 22:00:00,Correctivo,3706.55,17,Planta Norte,Motor,GE,X100,1772,4897,,122.97,3.5949999999999998,50710.0,314.0,442.07714999999996
5802,313,2020-08-29 17:00:00,Preventivo,9481.1,20,Planta Oeste,Motor,GE,X100,1772,4897,,122.97,3.5949999999999998,50710.0,43.0,442.07714999999996
7282,313,2020-10-30 09:00:00,Correctivo,539.32,9,Planta Sur,Motor,GE,X100,1772,4897,,122.97,3.5949999999999998,50710.0,1480.0,442.07714999999996
9876,313,2021-02-15 11:00:00,Correctivo,911.28,17,Planta Norte,Motor,GE,X100,1772,4897,,122.97,3.5949999999999998,50710.0,2594.0,442.07714999999996
9967,313,2021-02-19 06:00:00,Preventivo,4295.33,37,Planta Norte,Motor,GE,X100,1772,4897,,122.97,3.5949999999999998,50710.0,91.0,442.07714999999996
42,314,2020-01-02 17:00:00,Preventivo,2847.15,23,Planta Sur,Compresor,GE,Y200,3517,9243,,122.97,3.5949999999999998,50710.0,,442.07714999999996
476,314,2020-01-20 19:00:00,Preventivo,2094.52,2,Planta Norte,Compresor,GE,Y200,3517,9243,,122.97,3.5949999999999998,50710.0,434.0,442.07714999999996
904,314,2020-02-07 15:00:00,Preventivo,166.63,39,Planta Oeste,Compresor,GE,Y200,3517,9243,,122.97,3.5949999999999998,50710.0,428.0,442.07714999999996
3565,314,2020-05-28 12:00:00,Preventivo,797.4,19,Planta Este,Compresor,GE,Y200,3517,9243,,122.97,3.5949999999999998,50710.0,2661.0,442.07714999999996
3831,314,2020-06-08 14:00:00,Correctivo,965.7,22,Planta Norte,Compresor,GE,Y200,3517,9243,,122.97,3.5949999999999998,50710.0,266.0,442.07714999999996
3940,314,2020-06-13 03:00:00,Correctivo,2754.19,5,Planta Oeste,Compresor,GE,Y200,3517,9243,,122.97,3.5949999999999998,50710.0,109.0,442.07714999999996
5547,314,2020-08-19 02:00:00,Correctivo,1082.88,27,Planta Norte,Compresor,GE,Y200,3517,9243,,122.97,3.5949999999999998,50710.0,1607.0,442.07714999999996
5710,314,2020-08-25 21:00:00,Preventivo,1636.9,39,Planta Oeste,Compresor,GE,Y200,3517,9243,,122.97,3.5949999999999998,50710.0,163.0,442.07714999999996
6610,314,2020-10-02 09:00:00,Preventivo,1760.32,34,Planta Oeste,Compresor,GE,Y200,3517,9243,,122.97,3.5949999999999998,50710.0,900.0,442.07714999999996
6746,314,2020-10-08 01:00:00,Correctivo,6346.22,28,Planta Este,Compresor,GE,Y200,3517,9243,,122.97,3.5949999999999998,50710.0,136.0,442.07714999999996
